Run_dat;Sail_Id;Long_Ship_Nam;Sail_Dat;Port_Cd;Port_Nam;Arrival_Tim;Departure_Tim;offset_day_nbr;Voyage_cd;Brochure_Product_Desc
20170628;34456;NORWEGIAN STAR;20180401;CSL;CABO SAN LUCAS, MEXICO;7:00 AM;3:00 PM;5;STA-20180401-07-LAX-LAX;Mexican Riviera
20170628;34456;NORWEGIAN STAR;20180401;;AT SEA;N/A;N/A;6;STA-20180401-07-LAX-LAX;Mexican Riviera
20170628;34456;NORWEGIAN STAR;20180401;LAX;LOS ANGELES, CA;8:00 AM;N/A;7;STA-20180401-07-LAX-LAX;Mexican Riviera
20170628;33730;NORWEGIAN SKY;20180402;MIA;MIAMI, FL;N/A;5:00 PM;0;SKY-20180402-04-MIA-MIA;Other
20170628;33730;NORWEGIAN SKY;20180402;NPI;GREAT STIRRUP CAY, BAHAMAS;8:00 AM;4:00 PM;1;SKY-20180402-04-MIA-MIA;Other
20170628;33730;NORWEGIAN SKY;20180402;EYW;KEY WEST, FL;9:00 AM;6:00 PM;2;SKY-20180402-04-MIA-MIA;Other
20170628;33730;NORWEGIAN SKY;20180402;HAV;HAVANA, CUBA;7:00 AM;5:00 PM;3;SKY-20180402-04-MIA-MIA;Other
20170628;33730;NORWEGIAN SKY;20180402;MIA;MIAMI, FL;7:00 AM;N/A;4;SKY-20180402-04-MIA-MIA;Other
20170628;35658;NORWEGIAN SPIRIT;20180404;BCN;BARCELONA, SPAIN;N/A;6:00 PM;0;SPR-20180404-11-BCN-CIV;Europe
20170628;35658;NORWEGIAN SPIRIT;20180404;PMI;PALMA MAJORCA, SPAIN;8:00 AM;6:00 PM;1;SPR-20180404-11-BCN-CIV;Europe
20170628;35658;NORWEGIAN SPIRIT;20180404;VLC;VALENCIA, SPAIN;8:00 AM;6:00 PM;2;SPR-20180404-11-BCN-CIV;Europe
20170628;35658;NORWEGIAN SPIRIT;20180404;CAR;CARTAGENA, SPAIN;8:00 AM;5:00 PM;3;SPR-20180404-11-BCN-CIV;Europe
20170628;35658;NORWEGIAN SPIRIT;20180404;AGP;MALAGA (GRANADA), SPAIN;7:00 AM;6:00 PM;4;SPR-20180404-11-BCN-CIV;Europe
20170628;35658;NORWEGIAN SPIRIT;20180404;GIB;GIBRALTAR;8:00 AM;5:00 PM;5;SPR-20180404-11-BCN-CIV;Europe
20170628;35658;NORWEGIAN SPIRIT;20180404;;AT SEA;N/A;N/A;6;SPR-20180404-11-BCN-CIV;Europe
20170628;35658;NORWEGIAN SPIRIT;20180404;CAG;CAGLIARI, SARDINIA, ITALY;9:00 AM;3:00 PM;7;SPR-20180404-11-BCN-CIV;Europe
20170628;35658;NORWEGIAN SPIRIT;20180404;MLA;VALLETTA, MALTA;10:00 AM;6:00 PM;8;SPR-20180404-11-BCN-CIV;Europe
20170628;35658;NORWEGIAN SPIRIT;20180404;MSN;MESSINA, ITALY;8:00 AM;6:00 PM;9;SPR-20180404-11-BCN-CIV;Europe
20170628;35658;NORWEGIAN SPIRIT;20180404;NAP;NAPLES/POMPEII, ITALY;7:00 AM;7:00 PM;10;SPR-20180404-11-BCN-CIV;Europe
20170628;35658;NORWEGIAN SPIRIT;20180404;CIV;CIVITAVECCHIA (ROME), ITALY;6:00 AM;N/A;11;SPR-20180404-11-BCN-CIV;Europe
20170628;33731;NORWEGIAN SKY;20180406;MIA;MIAMI, FL;N/A;5:00 PM;0;SKY-20180406-03-MIA-MIA;Bahamas FREE OPEN BAR
20170628;33731;NORWEGIAN SKY;20180406;NAS;NASSAU, BAHAMAS;8:00 AM;5:00 PM;1;SKY-20180406-03-MIA-MIA;Bahamas FREE OPEN BAR
20170628;33731;NORWEGIAN SKY;20180406;NPI;GREAT STIRRUP CAY, BAHAMAS;8:00 AM;5:00 PM;2;SKY-20180406-03-MIA-MIA;Bahamas FREE OPEN BAR
20170628;33731;NORWEGIAN SKY;20180406;MIA;MIAMI, FL;7:00 AM;N/A;3;SKY-20180406-03-MIA-MIA;Bahamas FREE OPEN BAR
20170628;35238;NORWEGIAN EPIC;20180407;PCV;ORLANDO-BEACHES-PORT CANAVERAL, FL;N/A;5:00 PM;0;EPC-20180407-15-PCV-BCN;Repositions
20170628;35238;NORWEGIAN EPIC;20180407;;AT SEA;N/A;N/A;1;EPC-20180407-15-PCV-BCN;Repositions
20170628;35238;NORWEGIAN EPIC;20180407;;AT SEA;N/A;N/A;2;EPC-20180407-15-PCV-BCN;Repositions
20170628;35238;NORWEGIAN EPIC;20180407;WRF;ROYAL NAVAL DOCKYARD, BERMUDA;8:00 AM;6:00 PM;3;EPC-20180407-15-PCV-BCN;Repositions
20170628;35238;NORWEGIAN EPIC;20180407;;AT SEA;N/A;N/A;4;EPC-20180407-15-PCV-BCN;Repositions
20170628;35238;NORWEGIAN EPIC;20180407;;AT SEA;N/A;N/A;5;EPC-20180407-15-PCV-BCN;Repositions
20170628;35238;NORWEGIAN EPIC;20180407;;AT SEA;N/A;N/A;6;EPC-20180407-15-PCV-BCN;Repositions
20170628;35238;NORWEGIAN EPIC;20180407;;AT SEA;N/A;N/A;7;EPC-20180407-15-PCV-BCN;Repositions
20170628;35238;NORWEGIAN EPIC;20180407;;AT SEA;N/A;N/A;8;EPC-20180407-15-PCV-BCN;Repositions
20170628;35238;NORWEGIAN EPIC;20180407;FNC;FUNCHAL, PORTUGAL;8:00 AM;5:00 PM;9;EPC-20180407-15-PCV-BCN;Repositions
20170628;35238;NORWEGIAN EPIC;20180407;;AT SEA;N/A;N/A;10;EPC-20180407-15-PCV-BCN;Repositions
20170628;35238;NORWEGIAN EPIC;20180407;CAD;CADIZ (SEVILLE), SPAIN;7:00 AM;8:00 PM;11;EPC-20180407-15-PCV-BCN;Repositions
20170628;35238;NORWEGIAN EPIC;20180407;GIB;GIBRALTAR;8:00 AM;5:00 PM;12;EPC-20180407-15-PCV-BCN;Repositions
20170628;35238;NORWEGIAN EPIC;20180407;AGP;MALAGA (GRANADA), SPAIN;8:00 AM;6:00 PM;13;EPC-20180407-15-PCV-BCN;Repositions
20170628;35238;NORWEGIAN EPIC;20180407;;AT SEA;N/A;N/A;14;EPC-20180407-15-PCV-BCN;Repositions
20170628;35238;NORWEGIAN EPIC;20180407;BCN;BARCELONA, SPAIN;5:00 AM;N/A;15;EPC-20180407-15-PCV-BCN;Repositions
20170628;33542;NORWEGIAN ESCAPE;20180407;MIA;MIAMI, FL;N/A;4:00 PM;0;ESC-20180407-07-MIA-MIA;Caribbean - Miami
20170628;33542;NORWEGIAN ESCAPE;20180407;;AT SEA;N/A;N/A;1;ESC-20180407-07-MIA-MIA;Caribbean - Miami
20170628;33542;NORWEGIAN ESCAPE;20180407;;AT SEA;N/A;N/A;2;ESC-20180407-07-MIA-MIA;Caribbean - Miami
20170628;33542;NORWEGIAN ESCAPE;20180407;STT;ST.THOMAS, VI;8:00 AM;6:00 PM;3;ESC-20180407-07-MIA-MIA;Caribbean - Miami
20170628;33542;NORWEGIAN ESCAPE;20180407;TOV;TORTOLA, BRITISH VIRGIN ISLANDS;7:00 AM;3:00 PM;4;ESC-20180407-07-MIA-MIA;Caribbean - Miami
20170628;33542;NORWEGIAN ESCAPE;20180407;;AT SEA;N/A;N/A;5;ESC-20180407-07-MIA-MIA;Caribbean - Miami
20170628;33542;NORWEGIAN ESCAPE;20180407;NAS;NASSAU, BAHAMAS;12:00 PM;7:00 PM;6;ESC-20180407-07-MIA-MIA;Caribbean - Miami
20170628;33542;NORWEGIAN ESCAPE;20180407;MIA;MIAMI, FL;8:00 AM;N/A;7;ESC-20180407-07-MIA-MIA;Caribbean - Miami
20170628;35638;NORWEGIAN GEM;20180407;NYC;NEW YORK CITY, NY;N/A;3:00 PM;0;GEM-20180407-07-NYC-NYC;Caribbean - New York
20170628;35638;NORWEGIAN GEM;20180407;;AT SEA;N/A;N/A;1;GEM-20180407-07-NYC-NYC;Caribbean - New York
20170628;35638;NORWEGIAN GEM;20180407;PCV;ORLANDO-BEACHES-PORT CANAVERAL, FL;1:00 PM;9:00 PM;2;GEM-20180407-07-NYC-NYC;Caribbean - New York
20170628;35638;NORWEGIAN GEM;20180407;NPI;GREAT STIRRUP CAY, BAHAMAS;11:00 AM;7:00 PM;3;GEM-20180407-07-NYC-NYC;Caribbean - New York
20170628;35638;NORWEGIAN GEM;20180407;NAS;NASSAU, BAHAMAS;8:00 AM;6:00 PM;4;GEM-20180407-07-NYC-NYC;Caribbean - New York
20170628;35638;NORWEGIAN GEM;20180407;;AT SEA;N/A;N/A;5;GEM-20180407-07-NYC-NYC;Caribbean - New York
20170628;35638;NORWEGIAN GEM;20180407;;AT SEA;N/A;N/A;6;GEM-20180407-07-NYC-NYC;Caribbean - New York
20170628;35638;NORWEGIAN GEM;20180407;NYC;NEW YORK CITY, NY;8:00 AM;N/A;7;GEM-20180407-07-NYC-NYC;Caribbean - New York
20170628;30568;PRIDE OF AMERICA;20180407;HNL;HONOLULU, HI;N/A;7:00 PM;0;AME-20180407-07-HNL-HNL;Hawaii
20170628;30568;PRIDE OF AMERICA;20180407;OGG;KAHULUI (MAUI), HI;8:00 AM;N/A;1;AME-20180407-07-HNL-HNL;Hawaii
20170628;30568;PRIDE OF AMERICA;20180407;OGG;KAHULUI (MAUI), HI;N/A;6:00 PM;2;AME-20180407-07-HNL-HNL;Hawaii
20170628;30568;PRIDE OF AMERICA;20180407;ITO;HILO, HI;8:00 AM;6:00 PM;3;AME-20180407-07-HNL-HNL;Hawaii
20170628;30568;PRIDE OF AMERICA;20180407;KOA;KONA, HI;7:00 AM;5:30 PM;4;AME-20180407-07-HNL-HNL;Hawaii
20170628;30568;PRIDE OF AMERICA;20180407;NWK;NAWILIWILI (KAUAI), HI;10:00 AM;N/A;5;AME-20180407-07-HNL-HNL;Hawaii
20170628;30568;PRIDE OF AMERICA;20180407;CCN;CRUISE NAPALI COAST, HI;N/A;N/A;6;AME-20180407-07-HNL-HNL;Hawaii
20170628;30568;PRIDE OF AMERICA;20180407;NWK;NAWILIWILI (KAUAI), HI;N/A;2:00 PM;6;AME-20180407-07-HNL-HNL;Hawaii
20170628;30568;PRIDE OF AMERICA;20180407;HNL;HONOLULU, HI;7:00 AM;N/A;7;AME-20180407-07-HNL-HNL;Hawaii
20170628;34241;NORWEGIAN BREAKAWAY;20180408;NYC;NEW YORK CITY, NY;N/A;3:00 PM;0;BWY-20180408-07-NYC-NYC;Caribbean - New York
20170628;34241;NORWEGIAN BREAKAWAY;20180408;;AT SEA;N/A;N/A;1;BWY-20180408-07-NYC-NYC;Caribbean - New York
20170628;34241;NORWEGIAN BREAKAWAY;20180408;PCV;ORLANDO-BEACHES-PORT CANAVERAL, FL;1:00 PM;9:00 PM;2;BWY-20180408-07-NYC-NYC;Caribbean - New York
20170628;34241;NORWEGIAN BREAKAWAY;20180408;NPI;GREAT STIRRUP CAY, BAHAMAS;10:00 AM;6:00 PM;3;BWY-20180408-07-NYC-NYC;Caribbean - New York
20170628;34241;NORWEGIAN BREAKAWAY;20180408;NAS;NASSAU, BAHAMAS;8:00 AM;6:00 PM;4;BWY-20180408-07-NYC-NYC;Caribbean - New York
20170628;34241;NORWEGIAN BREAKAWAY;20180408;;AT SEA;N/A;N/A;5;BWY-20180408-07-NYC-NYC;Caribbean - New York
20170628;34241;NORWEGIAN BREAKAWAY;20180408;;AT SEA;N/A;N/A;6;BWY-20180408-07-NYC-NYC;Caribbean - New York
20170628;34241;NORWEGIAN BREAKAWAY;20180408;NYC;NEW YORK CITY, NY;8:00 AM;N/A;7;BWY-20180408-07-NYC-NYC;Caribbean - New York
20170628;33582;NORWEGIAN GETAWAY;20180408;MIA;MIAMI, FL;N/A;4:00 PM;0;GWY-20180408-07-MIA-MIA;Caribbean - Miami
20170628;33582;NORWEGIAN GETAWAY;20180408;;AT SEA;N/A;N/A;1;GWY-20180408-07-MIA-MIA;Caribbean - Miami
20170628;33582;NORWEGIAN GETAWAY;20180408;CMA;COSTA MAYA, MEXICO;8:00 AM;5:00 PM;2;GWY-20180408-07-MIA-MIA;Caribbean - Miami
20170628;33582;NORWEGIAN GETAWAY;20180408;BPI;HARVEST CAYE, BELIZE;8:00 AM;5:00 PM;3;GWY-20180408-07-MIA-MIA;Caribbean - Miami
20170628;33582;NORWEGIAN GETAWAY;20180408;RTB;ROATAN, BAY ISLANDS, HONDURAS;8:00 AM;5:00 PM;4;GWY-20180408-07-MIA-MIA;Caribbean - Miami
20170628;33582;NORWEGIAN GETAWAY;20180408;CZM;COZUMEL, MEXICO;8:00 AM;5:00 PM;5;GWY-20180408-07-MIA-MIA;Caribbean - Miami
20170628;33582;NORWEGIAN GETAWAY;20180408;;AT SEA;N/A;N/A;6;GWY-20180408-07-MIA-MIA;Caribbean - Miami
20170628;33582;NORWEGIAN GETAWAY;20180408;MIA;MIAMI, FL;8:00 AM;N/A;7;GWY-20180408-07-MIA-MIA;Caribbean - Miami
20170628;35538;NORWEGIAN PEARL;20180408;MSY;NEW ORLEANS, LA;N/A;4:00 PM;0;PRL-20180408-21-MSY-SEA;Repositions
20170628;35538;NORWEGIAN PEARL;20180408;;AT SEA;N/A;N/A;1;PRL-20180408-21-MSY-SEA;Repositions
20170628;35538;NORWEGIAN PEARL;20180408;CZM;COZUMEL, MEXICO;8:00 AM;5:00 PM;2;PRL-20180408-21-MSY-SEA;Repositions
20170628;35538;NORWEGIAN PEARL;20180408;RTB;ROATAN, BAY ISLANDS, HONDURAS;8:00 AM;6:00 PM;3;PRL-20180408-21-MSY-SEA;Repositions
20170628;35538;NORWEGIAN PEARL;20180408;BPI;HARVEST CAYE, BELIZE;8:00 AM;5:00 PM;4;PRL-20180408-21-MSY-SEA;Repositions
20170628;35538;NORWEGIAN PEARL;20180408;;AT SEA;N/A;N/A;5;PRL-20180408-21-MSY-SEA;Repositions
20170628;35538;NORWEGIAN PEARL;20180408;;AT SEA;N/A;N/A;6;PRL-20180408-21-MSY-SEA;Repositions
20170628;35538;NORWEGIAN PEARL;20180408;CTG;CARTAGENA, COLOMBIA;7:00 AM;2:00 PM;7;PRL-20180408-21-MSY-SEA;Repositions
20170628;35538;NORWEGIAN PEARL;20180408;;DAYLIGHT TRANSIT PANAMA CANAL;N/A;N/A;8;PRL-20180408-21-MSY-SEA;Repositions
20170628;35538;NORWEGIAN PEARL;20180408;;AT SEA;N/A;N/A;9;PRL-20180408-21-MSY-SEA;Repositions
20170628;35538;NORWEGIAN PEARL;20180408;PAS;PUNTARENAS, COSTA RICA;7:00 AM;5:00 PM;10;PRL-20180408-21-MSY-SEA;Repositions
20170628;35538;NORWEGIAN PEARL;20180408;CIO;CORINTO, NICARAGUA;9:00 AM;6:00 PM;11;PRL-20180408-21-MSY-SEA;Repositions
20170628;35538;NORWEGIAN PEARL;20180408;PRQ;PUERTO QUETZAL, GUATEMALA;8:00 AM;6:00 PM;12;PRL-20180408-21-MSY-SEA;Repositions
20170628;35538;NORWEGIAN PEARL;20180408;;AT SEA;N/A;N/A;13;PRL-20180408-21-MSY-SEA;Repositions
20170628;35538;NORWEGIAN PEARL;20180408;ACA;ACAPULCO, MEXICO;8:00 AM;6:00 PM;14;PRL-20180408-21-MSY-SEA;Repositions
20170628;35538;NORWEGIAN PEARL;20180408;;AT SEA;N/A;N/A;15;PRL-20180408-21-MSY-SEA;Repositions
20170628;35538;NORWEGIAN PEARL;20180408;CSL;CABO SAN LUCAS, MEXICO;7:00 AM;2:00 PM;16;PRL-20180408-21-MSY-SEA;Repositions
20170628;35538;NORWEGIAN PEARL;20180408;;AT SEA;N/A;N/A;17;PRL-20180408-21-MSY-SEA;Repositions
20170628;35538;NORWEGIAN PEARL;20180408;LAX;LOS ANGELES, CA;7:00 AM;4:00 PM;18;PRL-20180408-21-MSY-SEA;Repositions
20170628;35538;NORWEGIAN PEARL;20180408;;AT SEA;N/A;N/A;19;PRL-20180408-21-MSY-SEA;Repositions
20170628;35538;NORWEGIAN PEARL;20180408;;AT SEA;N/A;N/A;20;PRL-20180408-21-MSY-SEA;Repositions
20170628;35538;NORWEGIAN PEARL;20180408;SEA;SEATTLE, WA;7:00 AM;N/A;21;PRL-20180408-21-MSY-SEA;Repositions
20170628;36219;NORWEGIAN PEARL;20180408;MSY;NEW ORLEANS, LA;N/A;4:00 PM;0;PRL-20180408-18-MSY-LAX;Repositions
20170628;36219;NORWEGIAN PEARL;20180408;;AT SEA;N/A;N/A;1;PRL-20180408-18-MSY-LAX;Repositions
20170628;36219;NORWEGIAN PEARL;20180408;CZM;COZUMEL, MEXICO;8:00 AM;5:00 PM;2;PRL-20180408-18-MSY-LAX;Repositions
20170628;36219;NORWEGIAN PEARL;20180408;RTB;ROATAN, BAY ISLANDS, HONDURAS;8:00 AM;6:00 PM;3;PRL-20180408-18-MSY-LAX;Repositions
20170628;36219;NORWEGIAN PEARL;20180408;BPI;HARVEST CAYE, BELIZE;8:00 AM;5:00 PM;4;PRL-20180408-18-MSY-LAX;Repositions
20170628;36219;NORWEGIAN PEARL;20180408;;AT SEA;N/A;N/A;5;PRL-20180408-18-MSY-LAX;Repositions
20170628;36219;NORWEGIAN PEARL;20180408;;AT SEA;N/A;N/A;6;PRL-20180408-18-MSY-LAX;Repositions
20170628;36219;NORWEGIAN PEARL;20180408;CTG;CARTAGENA, COLOMBIA;7:00 AM;2:00 PM;7;PRL-20180408-18-MSY-LAX;Repositions
20170628;36219;NORWEGIAN PEARL;20180408;;DAYLIGHT TRANSIT PANAMA CANAL;N/A;N/A;8;PRL-20180408-18-MSY-LAX;Repositions
20170628;36219;NORWEGIAN PEARL;20180408;;AT SEA;N/A;N/A;9;PRL-20180408-18-MSY-LAX;Repositions
20170628;36219;NORWEGIAN PEARL;20180408;PAS;PUNTARENAS (PUERTO CALDERA), COSTA RICA;7:00 AM;5:00 PM;10;PRL-20180408-18-MSY-LAX;Repositions
20170628;36219;NORWEGIAN PEARL;20180408;CIO;CORINTO, NICARAGUA;9:00 AM;6:00 PM;11;PRL-20180408-18-MSY-LAX;Repositions
20170628;36219;NORWEGIAN PEARL;20180408;PRQ;PUERTO QUETZAL, GUATEMALA;8:00 AM;6:00 PM;12;PRL-20180408-18-MSY-LAX;Repositions
20170628;36219;NORWEGIAN PEARL;20180408;;AT SEA;N/A;N/A;13;PRL-20180408-18-MSY-LAX;Repositions
20170628;36219;NORWEGIAN PEARL;20180408;ACA;ACAPULCO, MEXICO;8:00 AM;6:00 PM;14;PRL-20180408-18-MSY-LAX;Repositions
20170628;36219;NORWEGIAN PEARL;20180408;;AT SEA;N/A;N/A;15;PRL-20180408-18-MSY-LAX;Repositions
20170628;36219;NORWEGIAN PEARL;20180408;CSL;CABO SAN LUCAS, MEXICO;7:00 AM;2:00 PM;16;PRL-20180408-18-MSY-LAX;Repositions
20170628;36219;NORWEGIAN PEARL;20180408;;AT SEA;N/A;N/A;17;PRL-20180408-18-MSY-LAX;Repositions
20170628;36219;NORWEGIAN PEARL;20180408;LAX;LOS ANGELES, CA;7:00 AM;4:00 PM;18;PRL-20180408-18-MSY-LAX;Repositions
20170628;34457;NORWEGIAN STAR;20180408;LAX;LOS ANGELES, CA;N/A;5:00 PM;0;STA-20180408-14-LAX-MIA;Repositions
20170628;34457;NORWEGIAN STAR;20180408;;AT SEA;N/A;N/A;1;STA-20180408-14-LAX-MIA;Repositions
20170628;34457;NORWEGIAN STAR;20180408;CSL;CABO SAN LUCAS, MEXICO;10:00 AM;6:00 PM;2;STA-20180408-14-LAX-MIA;Repositions
20170628;34457;NORWEGIAN STAR;20180408;;AT SEA;N/A;N/A;3;STA-20180408-14-LAX-MIA;Repositions
20170628;34457;NORWEGIAN STAR;20180408;ACA;ACAPULCO, MEXICO;8:00 AM;2:00 PM;4;STA-20180408-14-LAX-MIA;Repositions
20170628;34457;NORWEGIAN STAR;20180408;;AT SEA;N/A;N/A;5;STA-20180408-14-LAX-MIA;Repositions
20170628;34457;NORWEGIAN STAR;20180408;SJS;SAN JUAN DEL SUR, NICARAGUA;12:00 PM;6:00 PM;6;STA-20180408-14-LAX-MIA;Repositions
20170628;34457;NORWEGIAN STAR;20180408;PAS;PUNTARENAS, COSTA RICA;8:00 AM;6:00 PM;7;STA-20180408-14-LAX-MIA;Repositions
20170628;34457;NORWEGIAN STAR;20180408;;AT SEA;N/A;N/A;8;STA-20180408-14-LAX-MIA;Repositions
20170628;34457;NORWEGIAN STAR;20180408;TPC;TRANSIT PANAMA CANAL, AT SEA;N/A;N/A;9;STA-20180408-14-LAX-MIA;Repositions
20170628;34457;NORWEGIAN STAR;20180408;CTG;CARTAGENA, COLOMBIA;10:00 AM;7:00 PM;10;STA-20180408-14-LAX-MIA;Repositions
20170628;34457;NORWEGIAN STAR;20180408;;AT SEA;N/A;N/A;11;STA-20180408-14-LAX-MIA;Repositions
20170628;34457;NORWEGIAN STAR;20180408;GEC;GEORGE TOWN, CAYMAN ISLANDS;8:00 AM;5:00 PM;12;STA-20180408-14-LAX-MIA;Repositions
20170628;34457;NORWEGIAN STAR;20180408;;AT SEA;N/A;N/A;13;STA-20180408-14-LAX-MIA;Repositions
20170628;34457;NORWEGIAN STAR;20180408;MIA;MIAMI, FL;8:00 AM;N/A;14;STA-20180408-14-LAX-MIA;Repositions
20170628;33732;NORWEGIAN SKY;20180409;MIA;MIAMI, FL;N/A;5:00 PM;0;SKY-20180409-04-MIA-MIA;Other
20170628;33732;NORWEGIAN SKY;20180409;HAV;HAVANA, CUBA;8:00 AM;N/A;1;SKY-20180409-04-MIA-MIA;Other
20170628;33732;NORWEGIAN SKY;20180409;HAV;HAVANA, CUBA;N/A;5:00 PM;2;SKY-20180409-04-MIA-MIA;Other
20170628;33732;NORWEGIAN SKY;20180409;NPI;GREAT STIRRUP CAY, BAHAMAS;11:00 AM;6:00 PM;3;SKY-20180409-04-MIA-MIA;Other
20170628;33732;NORWEGIAN SKY;20180409;MIA;MIAMI, FL;7:00 AM;N/A;4;SKY-20180409-04-MIA-MIA;Other
20170628;35204;NORWEGIAN DAWN;20180413;BOS;BOSTON, MA;N/A;4:00 PM;0;DWN-20180413-07-BOS-BOS;Bermuda
20170628;35204;NORWEGIAN DAWN;20180413;;AT SEA;N/A;N/A;1;DWN-20180413-07-BOS-BOS;Bermuda
20170628;35204;NORWEGIAN DAWN;20180413;WRF;ROYAL NAVAL DOCKYARD, BERMUDA;1:00 PM;N/A;2;DWN-20180413-07-BOS-BOS;Bermuda
20170628;35204;NORWEGIAN DAWN;20180413;WRF;ROYAL NAVAL DOCKYARD, BERMUDA;N/A;N/A;3;DWN-20180413-07-BOS-BOS;Bermuda
20170628;35204;NORWEGIAN DAWN;20180413;WRF;ROYAL NAVAL DOCKYARD, BERMUDA;N/A;7:00 AM;4;DWN-20180413-07-BOS-BOS;Bermuda
20170628;35204;NORWEGIAN DAWN;20180413;;AT SEA;N/A;N/A;5;DWN-20180413-07-BOS-BOS;Bermuda
20170628;35204;NORWEGIAN DAWN;20180413;;AT SEA;N/A;N/A;6;DWN-20180413-07-BOS-BOS;Bermuda
20170628;35204;NORWEGIAN DAWN;20180413;BOS;BOSTON, MA;8:00 AM;N/A;7;DWN-20180413-07-BOS-BOS;Bermuda
20170628;35998;NORWEGIAN JADE;20180413;MIA;MIAMI, FL;N/A;5:00 PM;0;JAD-20180413-12-MIA-SOU;Repositions
20170628;35998;NORWEGIAN JADE;20180413;;AT SEA;N/A;N/A;1;JAD-20180413-12-MIA-SOU;Repositions
20170628;35998;NORWEGIAN JADE;20180413;;AT SEA;N/A;N/A;2;JAD-20180413-12-MIA-SOU;Repositions
20170628;35998;NORWEGIAN JADE;20180413;;AT SEA;N/A;N/A;3;JAD-20180413-12-MIA-SOU;Repositions
20170628;35998;NORWEGIAN JADE;20180413;;AT SEA;N/A;N/A;4;JAD-20180413-12-MIA-SOU;Repositions
20170628;35998;NORWEGIAN JADE;20180413;;AT SEA;N/A;N/A;5;JAD-20180413-12-MIA-SOU;Repositions
20170628;35998;NORWEGIAN JADE;20180413;;AT SEA;N/A;N/A;6;JAD-20180413-12-MIA-SOU;Repositions
20170628;35998;NORWEGIAN JADE;20180413;PDL;PONTA DELGADA, PORTUGAL;9:00 AM;5:00 PM;7;JAD-20180413-12-MIA-SOU;Repositions
20170628;35998;NORWEGIAN JADE;20180413;;AT SEA;N/A;N/A;8;JAD-20180413-12-MIA-SOU;Repositions
20170628;35998;NORWEGIAN JADE;20180413;;AT SEA;N/A;N/A;9;JAD-20180413-12-MIA-SOU;Repositions
20170628;35998;NORWEGIAN JADE;20180413;COB;CORK (COBH), IRELAND;8:00 AM;5:00 PM;10;JAD-20180413-12-MIA-SOU;Repositions
20170628;35998;NORWEGIAN JADE;20180413;IPO;PORTLAND, ENGLAND, GREAT BRITAIN;10:00 AM;7:00 PM;11;JAD-20180413-12-MIA-SOU;Repositions
20170628;35998;NORWEGIAN JADE;20180413;SOU;SOUTHAMPTON (LONDON), GREAT BRITAIN;8:00 AM;N/A;12;JAD-20180413-12-MIA-SOU;Repositions
20170628;33733;NORWEGIAN SKY;20180413;MIA;MIAMI, FL;N/A;5:00 PM;0;SKY-20180413-03-MIA-MIA;Bahamas FREE OPEN BAR
20170628;33733;NORWEGIAN SKY;20180413;NAS;NASSAU, BAHAMAS;8:00 AM;5:00 PM;1;SKY-20180413-03-MIA-MIA;Bahamas FREE OPEN BAR
20170628;33733;NORWEGIAN SKY;20180413;NPI;GREAT STIRRUP CAY, BAHAMAS;8:00 AM;5:00 PM;2;SKY-20180413-03-MIA-MIA;Bahamas FREE OPEN BAR
20170628;33733;NORWEGIAN SKY;20180413;MIA;MIAMI, FL;7:00 AM;N/A;3;SKY-20180413-03-MIA-MIA;Bahamas FREE OPEN BAR
20170628;35678;NORWEGIAN ESCAPE;20180414;MIA;MIAMI, FL;N/A;8:00 PM;0;ESC-20180414-06-MIA-MIA;Caribbean - Miami
20170628;35678;NORWEGIAN ESCAPE;20180414;NAS;NASSAU, BAHAMAS;8:00 AM;5:00 PM;1;ESC-20180414-06-MIA-MIA;Caribbean - Miami
20170628;35678;NORWEGIAN ESCAPE;20180414;;AT SEA;N/A;N/A;2;ESC-20180414-06-MIA-MIA;Caribbean - Miami
20170628;35678;NORWEGIAN ESCAPE;20180414;OCJ;OCHO RIOS, JAMAICA;8:00 AM;5:00 PM;3;ESC-20180414-06-MIA-MIA;Caribbean - Miami
20170628;35678;NORWEGIAN ESCAPE;20180414;GEC;GEORGE TOWN, CAYMAN ISLANDS;8:00 AM;5:00 PM;4;ESC-20180414-06-MIA-MIA;Caribbean - Miami
20170628;35678;NORWEGIAN ESCAPE;20180414;;AT SEA;N/A;N/A;5;ESC-20180414-06-MIA-MIA;Caribbean - Miami
20170628;35678;NORWEGIAN ESCAPE;20180414;MIA;MIAMI, FL;8:00 AM;N/A;6;ESC-20180414-06-MIA-MIA;Caribbean - Miami
20170628;35639;NORWEGIAN GEM;20180414;NYC;NEW YORK CITY, NY;N/A;3:00 PM;0;GEM-20180414-07-NYC-NYC;Caribbean - New York
20170628;35639;NORWEGIAN GEM;20180414;;AT SEA;N/A;N/A;1;GEM-20180414-07-NYC-NYC;Caribbean - New York
20170628;35639;NORWEGIAN GEM;20180414;PCV;ORLANDO-BEACHES-PORT CANAVERAL, FL;1:00 PM;9:00 PM;2;GEM-20180414-07-NYC-NYC;Caribbean - New York
20170628;35639;NORWEGIAN GEM;20180414;NPI;GREAT STIRRUP CAY, BAHAMAS;11:00 AM;7:00 PM;3;GEM-20180414-07-NYC-NYC;Caribbean - New York
20170628;35639;NORWEGIAN GEM;20180414;NAS;NASSAU, BAHAMAS;8:00 AM;6:00 PM;4;GEM-20180414-07-NYC-NYC;Caribbean - New York
