Ship, VacStart, Category, Itin, Occupancy, Price12, AdultPrice35, ChildPrice35, InfantPrice35, PriceTaxes, SailID
DD,07/24/2017,09B,4S,3,1472.19,936.50,899.04,496.35,74.25,23099125
DD,07/24/2017,09C,4S,3,1464.69,936.50,899.04,496.35,74.25,23099125
DD,07/24/2017,09D,4S,3,1457.20,936.50,899.04,496.35,74.25,23099125
DD,07/24/2017,10A,4S,3,1438.47,936.50,899.04,496.35,74.25,23099125
DD,07/24/2017,11A,4S,3,1430.98,936.50,899.04,496.35,74.25,23099125
DD,07/24/2017,11B,4S,3,1423.49,936.50,899.04,496.35,74.25,23099125
DD,07/24/2017,11C,4S,3,1378.53,936.50,899.04,496.35,74.25,23099125
DD,07/28/2017,00R,3S,5,6391.65,2388.09,2292.57,1181.40,74.25,23099126
DD,07/28/2017,00T,3S,5,2500.47,1264.28,1213.71,641.98,74.25,23099126
DD,07/28/2017,00V,3S,5,1741.90,1011.43,970.97,520.61,74.25,23099126
DD,07/28/2017,04A,3S,4,1165.95,646.19,620.34,345.29,74.25,23099126
DD,07/28/2017,04B,3S,4,1160.33,646.19,620.34,345.29,74.25,23099126
DD,07/28/2017,04C,3S,4,1154.71,646.19,620.34,345.29,74.25,23099126
DD,07/28/2017,04D,3S,4,1149.09,646.19,620.34,345.29,74.25,23099126
DD,07/28/2017,04E,3S,3,1109.76,646.19,620.34,345.29,74.25,23099126
DD,07/28/2017,05A,3S,4,1106.95,646.19,620.34,345.29,74.25,23099126
DD,07/28/2017,05B,3S,4,1101.33,646.19,620.34,345.29,74.25,23099126
DD,07/28/2017,05C,3S,4,1095.71,646.19,620.34,345.29,74.25,23099126
DD,07/28/2017,05D,3S,3,1090.09,646.19,620.34,345.29,74.25,23099126
DD,07/28/2017,05E,3S,3,1076.05,646.19,620.34,345.29,74.25,23099126
DD,07/28/2017,06A,3S,3,1067.62,646.19,620.34,345.29,74.25,23099126
DD,07/28/2017,06B,3S,3,1059.19,646.19,620.34,345.29,74.25,23099126
DD,07/28/2017,07A,3S,3,1053.57,646.19,620.34,345.29,74.25,23099126
DD,07/28/2017,08A,3S,3,1050.76,646.19,620.34,345.29,74.25,23099126
DD,07/28/2017,08B,3S,3,1045.14,646.19,620.34,345.29,74.25,23099126
DD,07/28/2017,08C,3S,3,1039.52,646.19,620.34,345.29,74.25,23099126
DD,07/28/2017,08D,3S,3,1033.90,646.19,620.34,345.29,74.25,23099126
DD,07/28/2017,09A,3S,3,1005.81,646.19,620.34,345.29,74.25,23099126
DD,07/28/2017,09B,3S,3,1000.19,646.19,620.34,345.29,74.25,23099126
DD,07/28/2017,09C,3S,3,994.57,646.19,620.34,345.29,74.25,23099126
DD,07/28/2017,11A,3S,3,969.28,646.19,620.34,345.29,74.25,23099126
DD,07/28/2017,11B,3S,3,963.67,646.19,620.34,345.29,74.25,23099126
DD,07/28/2017,11C,3S,3,958.05,646.19,620.34,345.29,74.25,23099126
DD,07/31/2017,00T,4S,5,3333.96,1592.06,1528.38,811.01,74.25,23099127
DD,07/31/2017,00V,4S,5,2285.07,1329.84,1276.64,685.15,74.25,23099127
DD,07/31/2017,04A,4S,4,1599.55,899.04,863.08,478.37,74.25,23099127
DD,07/31/2017,04B,4S,4,1592.06,899.04,863.08,478.37,74.25,23099127
DD,07/31/2017,04C,4S,4,1584.57,899.04,863.08,478.37,74.25,23099127
DD,07/31/2017,04D,4S,3,1577.07,899.04,863.08,478.37,74.25,23099127
DD,07/31/2017,04E,4S,3,1562.09,899.04,863.08,478.37,74.25,23099127
DD,07/31/2017,05A,4S,4,1558.34,899.04,863.08,478.37,74.25,23099127
DD,07/31/2017,05B,4S,4,1550.85,899.04,863.08,478.37,74.25,23099127
DD,07/31/2017,05C,4S,4,1543.36,899.04,863.08,478.37,74.25,23099127
DD,07/31/2017,05D,4S,4,1535.87,899.04,863.08,478.37,74.25,23099127
DD,07/31/2017,05E,4S,3,1517.14,899.04,863.08,478.37,74.25,23099127
DD,07/31/2017,06A,4S,3,1505.90,899.04,863.08,478.37,74.25,23099127
DD,07/31/2017,06B,4S,3,1494.66,899.04,863.08,478.37,74.25,23099127
DD,07/31/2017,07A,4S,3,1487.17,899.04,863.08,478.37,74.25,23099127
DD,07/31/2017,08A,4S,3,1483.42,899.04,863.08,478.37,74.25,23099127
DD,07/31/2017,08B,4S,3,1475.93,899.04,863.08,478.37,74.25,23099127
DD,07/31/2017,08C,4S,3,1468.44,899.04,863.08,478.37,74.25,23099127
DD,07/31/2017,08D,4S,3,1460.95,899.04,863.08,478.37,74.25,23099127
DD,07/31/2017,09A,4S,3,1423.49,899.04,863.08,478.37,74.25,23099127
DD,07/31/2017,09B,4S,3,1416.00,899.04,863.08,478.37,74.25,23099127
DD,07/31/2017,09C,4S,3,1408.50,899.04,863.08,478.37,74.25,23099127
DD,07/31/2017,09D,4S,3,1401.01,899.04,863.08,478.37,74.25,23099127
DD,07/31/2017,10A,4S,3,1382.28,899.04,863.08,478.37,74.25,23099127
DD,07/31/2017,11A,4S,4,1374.79,899.04,863.08,478.37,74.25,23099127
DD,07/31/2017,11B,4S,3,1367.30,899.04,863.08,478.37,74.25,23099127
DD,07/31/2017,11C,4S,3,1359.80,899.04,863.08,478.37,74.25,23099127
DD,08/04/2017,00T,3S,5,2388.09,1180.00,1132.80,601.52,74.25,23099128
DD,08/04/2017,00V,3S,5,1741.90,1011.43,970.97,520.61,74.25,23099128
DD,08/04/2017,04A,3S,5,1067.62,592.81,569.10,319.67,74.25,23099128
DD,08/04/2017,04B,3S,5,1062.00,592.81,569.10,319.67,74.25,23099128
DD,08/04/2017,04C,3S,4,1056.38,592.81,569.10,319.67,74.25,23099128
DD,08/04/2017,04D,3S,4,1050.76,592.81,569.10,319.67,74.25,23099128
DD,08/04/2017,04E,3S,3,1039.52,592.81,569.10,319.67,74.25,23099128
DD,08/04/2017,05A,3S,4,1036.71,592.81,569.10,319.67,74.25,23099128
DD,08/04/2017,05B,3S,4,1031.09,592.81,569.10,319.67,74.25,23099128
DD,08/04/2017,05C,3S,4,1025.48,592.81,569.10,319.67,74.25,23099128
DD,08/04/2017,05D,3S,4,1019.86,592.81,569.10,319.67,74.25,23099128
DD,08/04/2017,05E,3S,3,1005.81,592.81,569.10,319.67,74.25,23099128
DD,08/04/2017,06A,3S,3,997.38,592.81,569.10,319.67,74.25,23099128
DD,08/04/2017,06B,3S,3,988.95,592.81,569.10,319.67,74.25,23099128
DD,08/04/2017,07A,3S,3,983.33,592.81,569.10,319.67,74.25,23099128
DD,08/04/2017,08A,3S,3,980.52,592.81,569.10,319.67,74.25,23099128
DD,08/04/2017,08B,3S,3,974.90,592.81,569.10,319.67,74.25,23099128
DD,08/04/2017,08C,3S,3,969.28,592.81,569.10,319.67,74.25,23099128
DD,08/04/2017,09A,3S,3,935.57,592.81,569.10,319.67,74.25,23099128
DD,08/04/2017,09B,3S,3,929.95,592.81,569.10,319.67,74.25,23099128
DD,08/04/2017,09C,3S,3,924.33,592.81,569.10,319.67,74.25,23099128
DD,08/04/2017,09D,3S,3,918.71,592.81,569.10,319.67,74.25,23099128
DD,08/04/2017,10A,3S,3,896.24,592.81,569.10,319.67,74.25,23099128
DD,08/04/2017,11A,3S,3,890.62,592.81,569.10,319.67,74.25,23099128
DD,08/04/2017,11B,3S,3,885.00,592.81,569.10,319.67,74.25,23099128
DD,08/04/2017,11C,3S,3,879.38,592.81,569.10,319.67,74.25,23099128
DD,08/07/2017,00T,4S,5,3333.96,1685.71,1618.28,855.97,74.25,23099129
DD,08/07/2017,00V,4S,5,2397.45,1348.57,1294.62,694.14,74.25,23099129
DD,08/07/2017,04A,4S,5,1565.84,880.31,845.10,469.38,74.25,23099129
DD,08/07/2017,04B,4S,5,1558.34,880.31,845.10,469.38,74.25,23099129
DD,08/07/2017,04C,4S,5,1550.85,880.31,845.10,469.38,74.25,23099129
DD,08/07/2017,04D,4S,4,1543.36,880.31,845.10,469.38,74.25,23099129
DD,08/07/2017,04E,4S,4,1490.92,880.31,845.10,469.38,74.25,23099129
DD,08/07/2017,05A,4S,4,1487.17,880.31,845.10,469.38,74.25,23099129
DD,08/07/2017,05B,4S,4,1479.68,880.31,845.10,469.38,74.25,23099129
DD,08/07/2017,05C,4S,4,1472.19,880.31,845.10,469.38,74.25,23099129
DD,08/07/2017,05D,4S,3,1464.69,880.31,845.10,469.38,74.25,23099129
DD,08/07/2017,05E,4S,3,1445.96,880.31,845.10,469.38,74.25,23099129
DD,08/07/2017,06A,4S,3,1434.73,880.31,845.10,469.38,74.25,23099129
DD,08/07/2017,06B,4S,3,1423.49,880.31,845.10,469.38,74.25,23099129
DD,08/07/2017,07A,4S,3,1416.00,880.31,845.10,469.38,74.25,23099129
DD,08/07/2017,08A,4S,3,1412.25,880.31,845.10,469.38,74.25,23099129
DD,08/07/2017,08B,4S,3,1404.76,880.31,845.10,469.38,74.25,23099129
DD,08/07/2017,08C,4S,3,1397.26,880.31,845.10,469.38,74.25,23099129
DD,08/07/2017,08D,4S,3,1389.77,880.31,845.10,469.38,74.25,23099129
DD,08/07/2017,09A,4S,3,1352.31,880.31,845.10,469.38,74.25,23099129
DD,08/07/2017,09B,4S,3,1344.82,880.31,845.10,469.38,74.25,23099129
DD,08/07/2017,09C,4S,3,1337.33,880.31,845.10,469.38,74.25,23099129
DD,08/07/2017,09D,4S,3,1329.84,880.31,845.10,469.38,74.25,23099129
DD,08/07/2017,10A,4S,3,1292.38,880.31,845.10,469.38,74.25,23099129
DD,08/07/2017,11A,4S,3,1284.88,880.31,845.10,469.38,74.25,23099129
DD,08/07/2017,11B,4S,3,1277.39,880.31,845.10,469.38,74.25,23099129
DD,08/07/2017,11C,4S,3,1269.90,880.31,845.10,469.38,74.25,23099129
DD,08/11/2017,00T,3S,5,2359.99,1165.95,1119.31,594.78,74.25,23099130
DD,08/11/2017,00V,3S,5,1713.81,983.33,944.00,507.12,74.25,23099130
DD,08/11/2017,04A,3S,5,1039.52,561.91,539.43,304.83,74.25,23099130
DD,08/11/2017,04B,3S,5,1033.90,561.91,539.43,304.83,74.25,23099130
DD,08/11/2017,04C,3S,5,1028.28,561.91,539.43,304.83,74.25,23099130
DD,08/11/2017,04D,3S,5,1022.67,561.91,539.43,304.83,74.25,23099130
DD,08/11/2017,04E,3S,4,997.38,561.91,539.43,304.83,74.25,23099130
DD,08/11/2017,05A,3S,4,994.57,561.91,539.43,304.83,74.25,23099130
DD,08/11/2017,05B,3S,4,988.95,561.91,539.43,304.83,74.25,23099130
DD,08/11/2017,05C,3S,4,983.33,561.91,539.43,304.83,74.25,23099130
DD,08/11/2017,05D,3S,4,977.71,561.91,539.43,304.83,74.25,23099130
DD,08/11/2017,05E,3S,3,963.67,561.91,539.43,304.83,74.25,23099130
DD,08/11/2017,06B,3S,3,946.81,561.91,539.43,304.83,74.25,23099130
DD,08/11/2017,07A,3S,3,941.19,561.91,539.43,304.83,74.25,23099130
DD,08/11/2017,08A,3S,4,938.38,561.91,539.43,304.83,74.25,23099130
DD,08/11/2017,08B,3S,4,932.76,561.91,539.43,304.83,74.25,23099130
DD,08/11/2017,08C,3S,3,927.14,561.91,539.43,304.83,74.25,23099130
DD,08/11/2017,08D,3S,3,921.52,561.91,539.43,304.83,74.25,23099130
DD,08/11/2017,09A,3S,3,893.43,561.91,539.43,304.83,74.25,23099130
DD,08/11/2017,09B,3S,3,887.81,561.91,539.43,304.83,74.25,23099130
DD,08/11/2017,09C,3S,3,882.19,561.91,539.43,304.83,74.25,23099130
DD,08/11/2017,09D,3S,3,876.57,561.91,539.43,304.83,74.25,23099130
DD,08/11/2017,10A,3S,3,854.09,561.91,539.43,304.83,74.25,23099130
DD,08/11/2017,11A,3S,3,848.48,561.91,539.43,304.83,74.25,23099130
DD,08/11/2017,11B,3S,4,842.86,561.91,539.43,304.83,74.25,23099130
DD,08/11/2017,11C,3S,3,837.24,561.91,539.43,304.83,74.25,23099130
DD,08/14/2017,00R,4S,5,7866.64,2921.89,2805.02,1449.33,74.25,23099131
DD,08/14/2017,00T,4S,5,3184.12,1554.60,1492.41,793.03,74.25,23099131
DD,08/14/2017,00V,4S,5,2247.61,1273.65,1222.70,658.18,74.25,23099131
DD,08/14/2017,04A,4S,3,1460.95,779.17,748.00,420.83,74.25,23099131
DD,08/14/2017,04B,4S,4,1453.46,779.17,748.00,420.83,74.25,23099131
DD,08/14/2017,04C,4S,4,1445.96,779.17,748.00,420.83,74.25,23099131
DD,08/14/2017,04D,4S,5,1438.47,779.17,748.00,420.83,74.25,23099131
DD,08/14/2017,04E,4S,3,1367.30,779.17,748.00,420.83,74.25,23099131
DD,08/14/2017,05A,4S,4,1363.55,779.17,748.00,420.83,74.25,23099131
DD,08/14/2017,05B,4S,4,1356.06,779.17,748.00,420.83,74.25,23099131
DD,08/14/2017,05C,4S,3,1348.57,779.17,748.00,420.83,74.25,23099131
DD,08/14/2017,05D,4S,3,1341.07,779.17,748.00,420.83,74.25,23099131
DD,08/14/2017,05E,4S,3,1322.34,779.17,748.00,420.83,74.25,23099131
DD,08/14/2017,06A,4S,3,1311.11,779.17,748.00,420.83,74.25,23099131
DD,08/14/2017,06B,4S,3,1299.87,779.17,748.00,420.83,74.25,23099131
DD,08/14/2017,07A,4S,3,1288.63,779.17,748.00,420.83,74.25,23099131
DD,08/14/2017,08A,4S,3,1284.88,779.17,748.00,420.83,74.25,23099131
DD,08/14/2017,08B,4S,3,1277.39,779.17,748.00,420.83,74.25,23099131
DD,08/14/2017,08C,4S,3,1269.90,779.17,748.00,420.83,74.25,23099131
DD,08/14/2017,08D,4S,3,1262.41,779.17,748.00,420.83,74.25,23099131
DD,08/14/2017,09A,4S,3,1224.95,779.17,748.00,420.83,74.25,23099131
DD,08/14/2017,09B,4S,4,1217.46,779.17,748.00,420.83,74.25,23099131
DD,08/14/2017,09C,4S,3,1209.96,779.17,748.00,420.83,74.25,23099131
DD,08/14/2017,09D,4S,3,1202.47,779.17,748.00,420.83,74.25,23099131
DD,08/14/2017,10A,4S,3,1165.01,779.17,748.00,420.83,74.25,23099131
DD,08/14/2017,11A,4S,3,1157.52,779.17,748.00,420.83,74.25,23099131
DD,08/14/2017,11B,4S,3,1146.28,779.17,748.00,420.83,74.25,23099131
DD,08/14/2017,11C,4S,3,1138.79,779.17,748.00,420.83,74.25,23099131
DD,08/18/2017,00R,3S,5,5057.13,1924.52,1847.54,958.89,74.25,23099132
DD,08/18/2017,04A,3S,4,913.09,505.71,485.49,277.86,74.25,23099132
DD,08/18/2017,04B,3S,4,907.48,505.71,485.49,277.86,74.25,23099132
DD,08/18/2017,04C,3S,4,901.86,505.71,485.49,277.86,74.25,23099132
DD,08/18/2017,04D,3S,4,896.24,505.71,485.49,277.86,74.25,23099132
DD,08/18/2017,04E,3S,3,870.95,505.71,485.49,277.86,74.25,23099132
DD,08/18/2017,05A,3S,4,868.14,505.71,485.49,277.86,74.25,23099132
DD,08/18/2017,05B,3S,4,862.52,505.71,485.49,277.86,74.25,23099132
DD,08/18/2017,05C,3S,4,856.90,505.71,485.49,277.86,74.25,23099132
DD,08/18/2017,05D,3S,3,851.29,505.71,485.49,277.86,74.25,23099132
DD,08/18/2017,05E,3S,3,837.24,505.71,485.49,277.86,74.25,23099132
DD,08/18/2017,06A,3S,3,828.81,505.71,485.49,277.86,74.25,23099132
DD,08/18/2017,06B,3S,3,820.38,505.71,485.49,277.86,74.25,23099132
DD,08/18/2017,07A,3S,3,814.76,505.71,485.49,277.86,74.25,23099132
DD,08/18/2017,08A,3S,3,811.95,505.71,485.49,277.86,74.25,23099132
DD,08/18/2017,08B,3S,3,806.33,505.71,485.49,277.86,74.25,23099132
DD,08/18/2017,08C,3S,3,800.71,505.71,485.49,277.86,74.25,23099132
DD,08/18/2017,08D,3S,3,795.09,505.71,485.49,277.86,74.25,23099132
DD,08/18/2017,09A,3S,3,767.00,505.71,485.49,277.86,74.25,23099132
DD,08/18/2017,09B,3S,3,761.38,505.71,485.49,277.86,74.25,23099132
DD,08/18/2017,09C,3S,3,755.76,505.71,485.49,277.86,74.25,23099132
DD,08/18/2017,11A,3S,3,730.48,505.71,485.49,277.86,74.25,23099132
DD,08/18/2017,11B,3S,3,724.86,505.71,485.49,277.86,74.25,23099132
DD,08/21/2017,00R,4S,5,6368.23,2434.91,2337.52,1215.58,74.25,23099133
DD,08/21/2017,00T,4S,5,2434.91,1329.84,1276.64,685.15,74.25,23099133
DD,08/21/2017,04A,4S,4,1367.30,693.01,665.29,379.47,74.25,23099133
DD,08/21/2017,04C,4S,4,1352.31,693.01,665.29,379.47,74.25,23099133
DD,08/21/2017,04D,4S,4,1344.82,693.01,665.29,379.47,74.25,23099133
DD,08/21/2017,04E,4S,3,1254.92,693.01,665.29,379.47,74.25,23099133
DD,08/21/2017,05A,4S,4,1251.17,693.01,665.29,379.47,74.25,23099133
DD,08/21/2017,05B,4S,3,1243.68,693.01,665.29,379.47,74.25,23099133
DD,08/21/2017,05C,4S,4,1236.19,693.01,665.29,379.47,74.25,23099133
DD,08/21/2017,05D,4S,3,1228.69,693.01,665.29,379.47,74.25,23099133
DD,08/21/2017,05E,4S,3,1209.96,693.01,665.29,379.47,74.25,23099133
DD,08/21/2017,06A,4S,3,1198.73,693.01,665.29,379.47,74.25,23099133
DD,08/21/2017,06B,4S,3,1187.49,693.01,665.29,379.47,74.25,23099133
DD,08/21/2017,07A,4S,3,1180.00,693.01,665.29,379.47,74.25,23099133
DD,08/21/2017,08A,4S,3,1157.52,693.01,665.29,379.47,74.25,23099133
DD,08/21/2017,08B,4S,3,1150.03,693.01,665.29,379.47,74.25,23099133
DD,08/21/2017,08C,4S,3,1142.54,693.01,665.29,379.47,74.25,23099133
DD,08/21/2017,08D,4S,3,1135.04,693.01,665.29,379.47,74.25,23099133
DD,08/21/2017,09A,4S,3,1097.58,693.01,665.29,379.47,74.25,23099133
DD,08/21/2017,09B,4S,3,1090.09,693.01,665.29,379.47,74.25,23099133
DD,08/21/2017,09C,4S,3,1082.60,693.01,665.29,379.47,74.25,23099133
DD,08/21/2017,09D,4S,3,1075.11,693.01,665.29,379.47,74.25,23099133
DD,08/21/2017,11A,4S,3,1048.89,693.01,665.29,379.47,74.25,23099133
DD,08/21/2017,11B,4S,3,1041.39,693.01,665.29,379.47,74.25,23099133
DD,08/21/2017,11C,4S,3,1033.90,693.01,665.29,379.47,74.25,23099133
DD,08/25/2017,00R,3S,5,4776.18,1826.19,1753.14,911.69,74.25,23099134
DD,08/25/2017,00T,3S,5,1685.71,955.24,917.03,493.63,74.25,23099134
DD,08/25/2017,00V,3S,5,1334.52,758.57,728.23,399.23,74.25,23099134
DD,08/25/2017,04A,3S,4,856.90,477.62,458.51,264.38,74.25,23099134
DD,08/25/2017,04B,3S,4,851.29,477.62,458.51,264.38,74.25,23099134
DD,08/25/2017,04C,3S,4,845.67,477.62,458.51,264.38,74.25,23099134
DD,08/25/2017,04D,3S,4,840.05,477.62,458.51,264.38,74.25,23099134
DD,08/25/2017,04E,3S,3,828.81,477.62,458.51,264.38,74.25,23099134
DD,08/25/2017,05A,3S,4,826.00,477.62,458.51,264.38,74.25,23099134
DD,08/25/2017,05B,3S,4,820.38,477.62,458.51,264.38,74.25,23099134
DD,08/25/2017,05C,3S,4,814.76,477.62,458.51,264.38,74.25,23099134
DD,08/25/2017,05D,3S,4,809.14,477.62,458.51,264.38,74.25,23099134
DD,08/25/2017,05E,3S,3,795.09,477.62,458.51,264.38,74.25,23099134
DD,08/25/2017,06A,3S,3,786.67,477.62,458.51,264.38,74.25,23099134
DD,08/25/2017,06B,3S,3,778.24,477.62,458.51,264.38,74.25,23099134
DD,08/25/2017,07A,3S,3,772.62,477.62,458.51,264.38,74.25,23099134
DD,08/25/2017,08A,3S,3,769.81,477.62,458.51,264.38,74.25,23099134
DD,08/25/2017,08B,3S,3,764.19,477.62,458.51,264.38,74.25,23099134
DD,08/25/2017,08C,3S,3,758.57,477.62,458.51,264.38,74.25,23099134
DD,08/25/2017,08D,3S,3,752.95,477.62,458.51,264.38,74.25,23099134
DD,08/25/2017,09A,3S,3,724.86,477.62,458.51,264.38,74.25,23099134
DD,08/25/2017,09B,3S,3,719.24,477.62,458.51,264.38,74.25,23099134
DD,08/25/2017,09C,3S,3,713.62,477.62,458.51,264.38,74.25,23099134
DD,08/25/2017,09D,3S,3,708.00,477.62,458.51,264.38,74.25,23099134
DD,08/25/2017,10A,3S,3,693.95,477.62,458.51,264.38,74.25,23099134
DD,08/25/2017,11A,3S,3,688.33,477.62,458.51,264.38,74.25,23099134
DD,08/25/2017,11B,3S,3,682.71,477.62,458.51,264.38,74.25,23099134
DD,08/28/2017,00R,4S,5,6368.23,2434.91,2337.52,1215.58,74.25,23099135
DD,08/28/2017,00T,4S,5,2341.26,1311.11,1258.66,676.16,74.25,23099135
DD,08/28/2017,00V,4S,5,1779.36,1011.42,970.97,532.31,74.25,23099135
DD,08/28/2017,04A,4S,5,1202.47,636.82,611.35,352.50,74.25,23099135
DD,08/28/2017,04B,4S,4,1194.98,636.82,611.35,352.50,74.25,23099135
DD,08/28/2017,04C,4S,4,1187.49,636.82,611.35,352.50,74.25,23099135
DD,08/28/2017,04D,4S,4,1180.00,636.82,611.35,352.50,74.25,23099135
DD,08/28/2017,04E,4S,3,1123.81,636.82,611.35,352.50,74.25,23099135
DD,08/28/2017,05A,4S,4,1120.06,636.82,611.35,352.50,74.25,23099135
DD,08/28/2017,05B,4S,4,1112.57,636.82,611.35,352.50,74.25,23099135
DD,08/28/2017,05C,4S,3,1105.08,636.82,611.35,352.50,74.25,23099135
DD,08/28/2017,05D,4S,3,1097.58,636.82,611.35,352.50,74.25,23099135
DD,08/28/2017,05E,4S,3,1078.85,636.82,611.35,352.50,74.25,23099135
DD,08/28/2017,06A,4S,3,1067.62,636.82,611.35,352.50,74.25,23099135
DD,08/28/2017,06B,4S,3,1056.38,636.82,611.35,352.50,74.25,23099135
DD,08/28/2017,07A,4S,3,1048.89,636.82,611.35,352.50,74.25,23099135
DD,08/28/2017,08B,4S,3,1037.65,636.82,611.35,352.50,74.25,23099135
DD,08/28/2017,08C,4S,3,1030.15,636.82,611.35,352.50,74.25,23099135
DD,08/28/2017,08D,4S,3,1022.66,636.82,611.35,352.50,74.25,23099135
DD,08/28/2017,09A,4S,3,985.20,636.82,611.35,352.50,74.25,23099135
DD,08/28/2017,09C,4S,3,970.22,636.82,611.35,352.50,74.25,23099135
DD,08/28/2017,09D,4S,3,962.73,636.82,611.35,352.50,74.25,23099135
DD,08/28/2017,10A,4S,3,940.25,636.82,611.35,352.50,74.25,23099135
DD,08/28/2017,11A,4S,3,932.76,636.82,611.35,352.50,74.25,23099135
DD,08/28/2017,11B,4S,3,925.27,636.82,611.35,352.50,74.25,23099135
DD,09/01/2017,00T,3S,5,1615.47,941.19,903.54,486.89,74.25,23099136
DD,09/01/2017,00V,3S,5,1278.33,730.48,701.26,385.75,74.25,23099136
DD,09/01/2017,04A,3S,5,854.09,463.57,445.03,257.63,74.25,23099136
DD,09/01/2017,04B,3S,5,840.05,463.57,445.03,257.63,74.25,23099136
DD,09/01/2017,04C,3S,4,826.00,463.57,445.03,257.63,74.25,23099136
DD,09/01/2017,04D,3S,4,811.95,463.57,445.03,257.63,74.25,23099136
DD,09/01/2017,04E,3S,4,797.90,463.57,445.03,257.63,74.25,23099136
DD,09/01/2017,05A,3S,4,789.48,463.57,445.03,257.63,74.25,23099136
DD,09/01/2017,05B,3S,4,778.24,463.57,445.03,257.63,74.25,23099136
DD,09/01/2017,05C,3S,4,772.62,463.57,445.03,257.63,74.25,23099136
DD,09/01/2017,05D,3S,3,767.00,463.57,445.03,257.63,74.25,23099136
DD,09/01/2017,06A,3S,3,764.19,463.57,445.03,257.63,74.25,23099136
DD,09/01/2017,06B,3S,3,758.57,463.57,445.03,257.63,74.25,23099136
DD,09/01/2017,07A,3S,3,752.95,463.57,445.03,257.63,74.25,23099136
DD,09/01/2017,08A,3S,3,752.95,463.57,445.03,257.63,74.25,23099136
DD,09/01/2017,08C,3S,3,741.71,463.57,445.03,257.63,74.25,23099136
DD,09/01/2017,09A,3S,3,730.48,463.57,445.03,257.63,74.25,23099136
DD,09/01/2017,10A,3S,3,708.00,463.57,445.03,257.63,74.25,23099136
DD,09/04/2017,00R,4S,5,5806.33,2247.61,2157.71,1127.55,74.25,23099137
DD,09/04/2017,00V,4S,5,1592.06,936.50,899.04,498.22,74.25,23099137
DD,09/04/2017,04A,4S,5,1067.62,618.09,591.87,344.63,74.25,23099137
DD,09/04/2017,04B,4S,5,1060.12,618.09,591.87,344.63,74.25,23099137
DD,09/04/2017,04C,4S,5,1052.63,618.09,591.87,344.63,74.25,23099137
DD,09/04/2017,04D,4S,5,1045.14,618.09,591.87,344.63,74.25,23099137
DD,09/04/2017,04E,4S,4,1030.15,618.09,591.87,344.63,74.25,23099137
DD,09/04/2017,05A,4S,4,1026.41,618.09,591.87,344.63,74.25,23099137
DD,09/04/2017,05B,4S,4,1018.92,618.09,591.87,344.63,74.25,23099137
DD,09/04/2017,05C,4S,4,1011.42,618.09,591.87,344.63,74.25,23099137
DD,09/04/2017,05D,4S,4,1003.93,618.09,591.87,344.63,74.25,23099137
DD,09/04/2017,05E,4S,4,985.20,618.09,591.87,344.63,74.25,23099137
DD,09/04/2017,06A,4S,4,973.96,618.09,591.87,344.63,74.25,23099137
DD,09/04/2017,06B,4S,3,962.73,618.09,591.87,344.63,74.25,23099137
DD,09/04/2017,07A,4S,4,955.23,618.09,591.87,344.63,74.25,23099137
DD,09/04/2017,08A,4S,4,951.49,618.09,591.87,344.63,74.25,23099137
DD,09/04/2017,08B,4S,4,944.00,618.09,591.87,344.63,74.25,23099137
DD,09/04/2017,08C,4S,4,936.50,618.09,591.87,344.63,74.25,23099137
DD,09/04/2017,08D,4S,4,929.01,618.09,591.87,344.63,74.25,23099137
DD,09/04/2017,09A,4S,4,891.55,618.09,591.87,344.63,74.25,23099137
DD,09/04/2017,09B,4S,4,884.06,618.09,591.87,344.63,74.25,23099137
DD,09/04/2017,09C,4S,3,876.57,618.09,591.87,344.63,74.25,23099137
DD,09/04/2017,09D,4S,3,869.08,618.09,591.87,344.63,74.25,23099137
DD,09/04/2017,10A,4S,4,850.35,618.09,591.87,344.63,74.25,23099137
DD,09/04/2017,11A,4S,4,842.85,618.09,591.87,344.63,74.25,23099137
DD,09/04/2017,11B,4S,4,835.36,618.09,591.87,344.63,74.25,23099137
DD,09/04/2017,11C,4S,3,827.87,618.09,591.87,344.63,74.25,23099137
DD,09/08/2017,00R,3S,5,4424.99,1741.90,1672.23,871.23,74.25,23099138
DD,09/08/2017,00T,3S,5,1587.38,983.33,944.00,507.12,74.25,23099138
DD,09/08/2017,00V,3S,5,1222.14,730.48,701.26,385.75,74.25,23099138
DD,09/08/2017,04A,3S,5,736.10,429.86,412.66,241.45,74.25,23099138
DD,09/08/2017,04B,3S,5,730.48,429.86,412.66,241.45,74.25,23099138
DD,09/08/2017,04C,3S,5,724.86,429.86,412.66,241.45,74.25,23099138
DD,09/08/2017,04D,3S,5,719.24,429.86,412.66,241.45,74.25,23099138
DD,09/08/2017,04E,3S,3,708.00,429.86,412.66,241.45,74.25,23099138
DD,09/08/2017,05A,3S,4,705.19,429.86,412.66,241.45,74.25,23099138
DD,09/08/2017,05B,3S,4,699.57,429.86,412.66,241.45,74.25,23099138
DD,09/08/2017,05C,3S,4,693.95,429.86,412.66,241.45,74.25,23099138
DD,09/08/2017,05D,3S,4,688.33,429.86,412.66,241.45,74.25,23099138
DD,09/08/2017,05E,3S,3,674.29,429.86,412.66,241.45,74.25,23099138
DD,09/08/2017,06A,3S,4,665.86,429.86,412.66,241.45,74.25,23099138
